step,time,id,x,y,z,disp_x,disp_y,disp_z
1,1,66,0.8776855558857224,0.3635492607468353,1,-3.89817614326234e-07,-1.783265398120063e-07,3.254746652456627e-06
1,1,67,0.8827067523629074,0.1755812898145154,1,0,0,3.2441215848663e-06
1,1,68,0.7071067811865476,0.7071067811865475,1,-5.859936984806722e-07,-5.859936939955174e-07,3.195841038801864e-06
1,1,69,0.6363961030678928,0.6363961030678927,1,0,0,3.311875374306828e-06
1,1,70,0.7071067811865476,0.7071067811865475,0.75,-7.351708884098522e-07,-7.35170887455488e-07,2.489990231061714e-06
1,1,71,0.6363961030678928,0.6363961030678927,0.75,0,0,2.528205112754855e-06
1,1,72,0.8314696123025452,0.5555702330196022,1,-6.978247053844418e-07,-4.700860407657528e-07,3.199103891839595e-06
1,1,73,0.6717514421272202,0.67175144212722,1,-3.026557532752382e-07,-3.026557519451331e-07,3.283714322309688e-06
1,1,74,0.7483226510722907,0.500013209717642,1,0,0,3.304520029363923e-06
1,1,75,0.3826834323650898,0.9238795325112867,1,-3.506222655127812e-07,-7.729498374328544e-07,3.175196265959945e-06
1,1,76,0.3444150891285809,0.831491579260158,1,0,0,3.277568283705658e-06
1,1,77,0.3826834323650898,0.9238795325112867,0.75,-4.159074096816374e-07,-9.605440087359953e-07,2.477557599732597e-06
1,1,78,0.3444150891285809,0.831491579260158,0.75,0,0,2.513045785027239e-06
1,1,79,0.5555702330196023,0.8314696123025452,1,-4.700860491382125e-07,-6.978247150294692e-07,3.199103894268515e-06
1,1,80,0.3635492607468353,0.8776855558857224,1,-1.783265523276427e-07,-3.898176274918102e-07,3.254746642390839e-06
1,1,81,0.5000132097176421,0.7483226510722907,1,0,0,3.304520024821915e-06
1,1,82,6.123233995736766e-17,1,1,-4.823301676526418e-07,-9.541767332365122e-07,3.142513686610571e-06
1,1,83,5.51091059616309e-17,0.9,1,0,0,3.276344668118978e-06
1,1,84,6.123233995736766e-17,1,0.75,-6.35945787568895e-07,-1.173315957816376e-06,2.471346872395159e-06
1,1,85,5.51091059616309e-17,0.9,0.75,0,0,2.503077644912717e-06
1,1,86,0.1950903220161283,0.9807852804032304,1,-2.44643464438746e-07,-8.017199689247403e-07,3.120608786547316e-06
1,1,87,5.817072295949927e-17,0.95,1,-2.882204745876029e-07,-4.834876044735556e-07,3.238823108808354e-06
1,1,88,0.1755812898145155,0.8827067523629074,1,0,0,3.244121581877881e-06
1,1,89,1,0,0,-1.011401205195806e-06,0,1.253313623214673e-06
1,1,90,1.1,0,0,-1.769206594867008e-06,0,2e-06
1,1,91,1.016267485762415,0.4209517756015988,0,-1.527444514628416e-06,-6.065796437257556e-07,2e-06
1,1,92,0.9238795325112867,0.3826834323650898,0,-8.348005135499886e-07,-3.507052814598877e-07,1.250850493511007e-06
1,1,93,1,0,0.5,-1.184230975137847e-06,0,1.974564458785747e-06
1,1,94,1.1,0,0.5,-1.972760820306207e-06,0,2e-06
1,1,95,1.016267485762415,0.4209517756015988,0.5,-1.691519949899941e-06,-6.782364728373417e-07,2e-06
1,1,96,0.9238795325112867,0.3826834323650898,0.5,-9.64649770863946e-07,-4.095096286198296e-07,1.976309904129555e-06
1,1,97,1.05,0,0,-1.403211821852513e-06,0,1.571661176574015e-06
1,1,98,1.078863808443554,0.2145993542177411,0,-1.632932711405014e-06,-3.143144837986414e-07,2e-06
1,1,99,0.9700735091368511,0.4018176039833443,0,-1.190711217944033e-06,-4.830152683166916e-07,1.568935848876747e-06
1,1,100,0.9807852804032304,0.1950903220161282,0,-8.898071917409142e-07,-1.220956532932088e-07,1.249671809152938e-06
1,1,101,1,0,0.25,-1.33953545470426e-06,0,1.819868920098782e-06
1,1,102,1.1,0,0.25,-2.195430190554299e-06,0,2e-06
1,1,103,1.016267485762415,0.4209517756015988,0.25,-1.900842161243307e-06,-7.610051633304143e-07,2e-06
1,1,104,0.9238795325112867,0.3826834323650898,0.25,-1.11508756948272e-06,-4.55929126477832e-07,1.823030947334802e-06
1,1,105,1.05,0,0.5,-1.595657220653745e-06,0,1.987315617306384e-06
1,1,106,1.078863808443554,0.2145993542177411,0.5,-1.819617456176641e-06,-3.588561437585444e-07,2e-06
1,1,107,0.9700735091368511,0.4018176039833443,0.5,-1.34209796801279e-06,-5.494915684316392e-07,1.988154713105859e-06
1,1,108,0.9807852804032304,0.1950903220161282,0.5,-1.045715256056304e-06,-1.566508740968204e-07,1.974447215502665e-06
1,1,109,0.7778174593052024,0.7778174593052023,0,-1.163450158831942e-06,-1.163450170574216e-06,2e-06
1,1,110,0.7071067811865476,0.7071067811865475,0,-6.343195938305386e-07,-6.343195815667943e-07,1.252399314318867e-06
1,1,111,0.7778174593052024,0.7778174593052023,0.5,-1.290437516909553e-06,-1.290437527292137e-06,2e-06
1,1,112,0.7071067811865476,0.7071067811865475,0.5,-7.347436698072471e-07,-7.347436578076979e-07,1.976512130564393e-06
1,1,113,0.9146165735327998,0.6111272563215624,0,-1.373454295243745e-06,-9.12666866348531e-07,2e-06
1,1,114,0.742462120245875,0.7424621202458749,0,-9.074334919300739e-07,-9.07433491592709e-07,1.570219416949179e-06
1,1,115,0.8314696123025452,0.5555702330196022,0,-7.381087709200976e-07,-4.922570655243158e-07,1.254887736719458e-06
1,1,116,0.7778174593052024,0.7778174593052023,0.25,-1.447524532647861e-06,-1.447524531017296e-06,2e-06
1,1,117,0.7071067811865476,0.7071067811865475,0.25,-8.464801914979763e-07,-8.464801809335122e-07,1.820688174617626e-06
1,1,118,0.9146165735327998,0.6111272563215624,0.5,-1.527483787230364e-06,-1.016827090961321e-06,2e-06
1,1,119,0.742462120245875,0.7424621202458749,0.5,-1.024532302115048e-06,-1.024532301406022e-06,1.988331780428123e-06
1,1,120,0.8314696123025452,0.5555702330196022,0.5,-8.658684648370037e-07,-5.787947956994147e-07,1.975727789608627e-06
1,1,121,0.4209517756015989,1.016267485762415,0,-6.065796910258141e-07,-1.527444514956839e-06,2e-06
1,1,122,0.3826834323650898,0.9238795325112867,0,-3.507052748758924e-07,-8.348005113216532e-07,1.250850484427332e-06
1,1,123,0.4209517756015989,1.016267485762415,0.5,-6.782365190451933e-07,-1.691519948662277e-06,2e-06
1,1,124,0.3826834323650898,0.9238795325112867,0.5,-4.095096250498996e-07,-9.646497666305747e-07,1.976309903668273e-06
1,1,125,0.6111272563215626,0.9146165735327998,0,-9.126668678905503e-07,-1.37345426846758e-06,2e-06
1,1,126,0.4018176039833444,0.9700735091368511,0,-4.830152895952257e-07,-1.190711217604039e-06,1.5689358469001e-06
1,1,127,0.5555702330196023,0.8314696123025452,0,-4.92257050219164e-07,-7.38108743438782e-07,1.254887727096401e-06
1,1,128,0.4209517756015989,1.016267485762415,0.25,-7.610051817603163e-07,-1.90084219634353e-06,2e-06
1,1,129,0.3826834323650898,0.9238795325112867,0.25,-4.559291368334106e-07,-1.115087602142635e-06,1.823030947774481e-06
1,1,130,0.6111272563215626,0.9146165735327998,0.5,-1.016827094216307e-06,-1.52748376278457e-06,2e-06
1,1,131,0.4018176039833444,0.9700735091368511,0.5,-5.494915908561411e-07,-1.342097965550344e-06,1.988154712805873e-06
1,1,132,0.5555702330196023,0.8314696123025452,0.5,-5.78794782427658e-07,-8.658684396577747e-07,1.975727789254256e-06
1,1,133,6.735557395310444e-17,1.1,0,0,-1.769206486514506e-06,2e-06
1,1,134,6.123233995736766e-17,1,0,0,-1.011401152486562e-06,1.25331378814674e-06
1,1,135,6.735557395310444e-17,1.1,0.5,0,-1.972760700321662e-06,2e-06
1,1,136,6.123233995736766e-17,1,0.5,0,-1.184230894878649e-06,1.974564457564182e-06
1,1,137,0.2145993542177412,1.078863808443554,0,-3.143144532112041e-07,-1.632932730901909e-06,2e-06
1,1,138,6.429395695523605e-17,1.05,0,0,-1.403211737344342e-06,1.571661248926442e-06
1,1,139,0.1950903220161283,0.9807852804032304,0,-1.22095692240204e-07,-8.898072390623609e-07,1.24967190248897e-06
1,1,140,6.735557395310444e-17,1.1,0.25,0,-2.195429811570281e-06,2e-06
1,1,141,6.123233995736766e-17,1,0.25,0,-1.339535028667717e-06,1.819868914264069e-06
1,1,142,0.2145993542177412,1.078863808443554,0.5,-3.588561145806926e-07,-1.819617463596945e-06,2e-06
1,1,143,6.429395695523605e-17,1.05,0.5,0,-1.595657119700558e-06,1.987315616922787e-06
1,1,144,0.1950903220161283,0.9807852804032304,0.5,-1.56650916223046e-07,-1.045715284421091e-06,1.974447215676179e-06
1,1,145,1,0,1,-1.009070352359571e-06,0,2.657090645650755e-06
1,1,146,1.1,0,1,-1.785463543600504e-06,0,2e-06
1,1,147,1.016267485762415,0.4209517756015988,1,-1.534363167532349e-06,-6.111424994349385e-07,2e-06
1,1,148,0.9238795325112867,0.3826834323650898,1,-8.225744512958594e-07,-3.495471367446404e-07,2.662707959953234e-06
1,1,149,1,0,0.75,-1.32276759881513e-06,0,2.101245653637222e-06
1,1,150,1.1,0,0.75,-2.174247941602228e-06,0,2e-06
1,1,151,1.016267485762415,0.4209517756015988,0.75,-1.876013329466332e-06,-7.515853196418535e-07,2e-06
1,1,152,0.9238795325112867,0.3826834323650898,0.75,-1.092314333225279e-06,-4.483448180548927e-07,2.101953782834716e-06
1,1,153,1.05,0,1,-1.411768351403446e-06,0,2.384303404589899e-06
1,1,154,1.078863808443554,0.2145993542177411,1,-1.640697938590418e-06,-3.198533028418766e-07,2e-06
1,1,155,0.9700735091368511,0.4018176039833443,1,-1.189657128428585e-06,-4.851571304799583e-07,2.388610184950831e-06
1,1,156,0.9807852804032304,0.1950903220161282,1,-8.781099341953195e-07,-1.225139867505287e-07,2.661561217827373e-06
1,1,157,0.7778174593052024,0.7778174593052023,1,-1.168745917923555e-06,-1.168745928763198e-06,2e-06
1,1,158,0.7071067811865476,0.7071067811865475,1,-6.25560617753669e-07,-6.255606059595764e-07,2.664614241165178e-06
1,1,159,0.7778174593052024,0.7778174593052023,0.75,-1.430163763596527e-06,-1.430163761837693e-06,2e-06
1,1,160,0.7071067811865476,0.7071067811865475,0.75,-8.308876552449618e-07,-8.308876447492293e-07,2.106189544871798e-06
1,1,161,0.9146165735327998,0.6111272563215624,1,-1.381569952415258e-06,-9.191434350248009e-07,2e-06
1,1,162,0.742462120245875,0.7424621202458749,1,-9.068485471620594e-07,-9.068485466151734e-07,2.388852405246421e-06
1,1,163,0.8314696123025452,0.5555702330196022,1,-7.304717156429489e-07,-4.884283974323043e-07,2.660864656331885e-06
1,1,164,0.4209517756015989,1.016267485762415,1,-6.111425459169084e-07,-1.534363168434906e-06,2e-06
1,1,165,0.3826834323650898,0.9238795325112867,1,-3.495471313606778e-07,-8.225744491506415e-07,2.662707966137414e-06
1,1,166,0.4209517756015989,1.016267485762415,0.75,-7.515853380260919e-07,-1.876013363475715e-06,2e-06
1,1,167,0.3826834323650898,0.9238795325112867,0.75,-4.483448283261026e-07,-1.092314364693058e-06,2.101953781577868e-06
1,1,168,0.6111272563215626,0.9146165735327998,1,-9.191434374073626e-07,-1.381569927057279e-06,2e-06
1,1,169,0.4018176039833444,0.9700735091368511,1,-4.851571519486265e-07,-1.189657128390058e-06,2.388610185650868e-06
1,1,170,0.5555702330196023,0.8314696123025452,1,-4.884283834664335e-07,-7.304716896991883e-07,2.660864664574081e-06
1,1,171,6.735557395310444e-17,1.1,1,0,-1.785463430067639e-06,2e-06
1,1,172,6.123233995736766e-17,1,1,0,-1.009070292086192e-06,2.657090485525034e-06
1,1,173,6.735557395310444e-17,1.1,0.75,0,-2.174247566154412e-06,2e-06
1,1,174,6.123233995736766e-17,1,0.75,0,-1.322767176680113e-06,2.101245655318055e-06
1,1,175,0.2145993542177412,1.078863808443554,1,-3.198532724008751e-07,-1.640697954610305e-06,2e-06
1,1,176,6.429395695523605e-17,1.05,1,0,-1.411768260756932e-06,2.384303334110192e-06
1,1,177,0.1950903220161283,0.9807852804032304,1,-1.225140258341176e-07,-8.781099769165461e-07,2.661561128150564e-06
2,2,0,0.9,0,0,0,0,0
2,2,1,1,0,0,-9.77432817609349e-07,-2.491944382542534e-07,0
2,2,2,0.9238795325112867,0.3826834323650898,0,-8.347044441324026e-07,-3.588949346663556e-07,0
2,2,3,0.831491579260158,0.3444150891285808,0,0,0,0
2,2,4,0.9,0,0.5,0,0,3.174590239026548e-06
2,2,5,1,0,0.5,-1.169010623854993e-06,-5.635885810994562e-07,3.191632090648982e-06
2,2,6,0.9238795325112867,0.3826834323650898,0.5,-9.611352242638489e-07,-4.219335329552994e-07,3.207981677957342e-06
2,2,7,0.831491579260158,0.3444150891285808,0.5,0,0,3.186437234418161e-06
2,2,8,0.95,0,0,-4.918453700008902e-07,-1.4261203282673e-07,0
2,2,9,0.9807852804032304,0.1950903220161282,0,-8.842510799876621e-07,-2.272454323789554e-07,0
2,2,10,0.8776855558857224,0.3635492607468353,0,-4.162423048070819e-07,-1.824571504730876e-07,0
2,2,11,0.8827067523629074,0.1755812898145154,0,0,0,0
2,2,12,0.9,0,0.25,0,0,1.789856538437882e-06
2,2,13,1,0,0.25,-1.265375386481273e-06,-5.140406452383901e-07,1.978745328932178e-06
2,2,14,0.9238795325112867,0.3826834323650898,0.25,-1.063934027798319e-06,-4.559484865408034e-07,1.984905265679943e-06
2,2,15,0.831491579260158,0.3444150891285808,0.25,0,0,1.801754898018788e-06
2,2,16,0.95,0,0.5,-5.975734755462536e-07,-3.361847746591861e-07,3.150616497072824e-06
2,2,17,0.9807852804032304,0.1950903220161282,0.5,-9.909221412617311e-07,-2.861494041790672e-07,3.217803024991686e-06
2,2,18,0.8776855558857224,0.3635492607468353,0.5,-4.923052675506215e-07,-2.154845899486285e-07,3.165825815020758e-06
2,2,19,0.8827067523629074,0.1755812898145154,0.5,0,0,3.193433832305066e-06
2,2,20,0.7071067811865476,0.7071067811865475,0,-6.327156911502113e-07,-6.327156871752794e-07,0
2,2,21,0.6363961030678928,0.6363961030678927,0,0,0,0
2,2,22,0.7071067811865476,0.7071067811865475,0.5,-7.274378934355263e-07,-7.274378891353759e-07,3.219112865963378e-06
2,2,23,0.6363961030678928,0.6363961030678927,0.5,0,0,3.19635307583489e-06
2,2,24,0.8314696123025452,0.5555702330196022,0,-7.631705796739048e-07,-5.089906487812258e-07,0
2,2,25,0.6717514421272202,0.67175144212722,0,-3.204170616080015e-07,-3.204170604724193e-07,0
2,2,26,0.7483226510722907,0.500013209717642,0,0,0,0
2,2,27,0.7071067811865476,0.7071067811865475,0.25,-8.1549965885947e-07,-8.154996579491469e-07,1.984490454430646e-06
2,2,28,0.6363961030678928,0.6363961030678927,0.25,0,0,1.798138334201393e-06
2,2,29,0.8314696123025452,0.5555702330196022,0.5,-8.571156231212616e-07,-5.715049386286423e-07,3.215415087242144e-06
2,2,30,0.6717514421272202,0.67175144212722,0.5,-3.801476226061618e-07,-3.801476216114104e-07,3.175817369990631e-06
2,2,31,0.7483226510722907,0.500013209717642,0.5,0,0,3.192145859913332e-06
2,2,32,0.3826834323650898,0.9238795325112867,0,-3.588949530850709e-07,-8.347044722210692e-07,0
2,2,33,0.3444150891285809,0.831491579260158,0,0,0,0
2,2,34,0.3826834323650898,0.9238795325112867,0.5,-4.219335498635671e-07,-9.611352521986305e-07,3.207981677545881e-06
2,2,35,0.3444150891285809,0.831491579260158,0.5,0,0,3.186437230266433e-06
2,2,36,0.5555702330196023,0.8314696123025452,0,-5.089906557556287e-07,-7.631705889607962e-07,0
2,2,37,0.3635492607468353,0.8776855558857224,0,-1.824571619807249e-07,-4.162423179125559e-07,0
2,2,38,0.5000132097176421,0.7483226510722907,0,0,0,0
2,2,39,0.3826834323650898,0.9238795325112867,0.25,-4.559484901092396e-07,-1.063934024910671e-06,1.984905264037372e-06
2,2,40,0.3444150891285809,0.831491579260158,0.25,0,0,1.801754897284319e-06
2,2,41,0.5555702330196023,0.8314696123025452,0.5,-5.715049466427502e-07,-8.571156342389406e-07,3.215415087031213e-06
2,2,42,0.3635492607468353,0.8776855558857224,0.5,-2.154846008902298e-07,-4.923052803548943e-07,3.165825813372353e-06
2,2,43,0.5000132097176421,0.7483226510722907,0.5,0,0,3.192145858222985e-06
2,2,44,6.123233995736766e-17,1,0,-2.491944483137154e-07,-9.774327823451164e-07,0
2,2,45,5.51091059616309e-17,0.9,0,0,0,0
2,2,46,6.123233995736766e-17,1,0.5,-5.635885857935789e-07,-1.169010562246029e-06,3.191632088092797e-06
2,2,47,5.51091059616309e-17,0.9,0.5,0,0,3.174590242367577e-06
2,2,48,0.1950903220161283,0.9807852804032304,0,-2.2724542826378e-07,-8.842510265312e-07,0
2,2,49,5.817072295949927e-17,0.95,0,-1.42612030437164e-07,-4.918453526889547e-07,0
2,2,50,0.1755812898145155,0.8827067523629074,0,0,0,0
2,2,51,6.123233995736766e-17,1,0.25,-5.140406986108311e-07,-1.265375494766136e-06,1.978745353028571e-06
2,2,52,5.51091059616309e-17,0.9,0.25,0,0,1.789856553495166e-06
2,2,53,0.1950903220161283,0.9807852804032304,0.5,-2.86149394423158e-07,-9.909220718552149e-07,3.217803019231769e-06
2,2,54,5.817072295949927e-17,0.95,0.5,-3.361847697010882e-07,-5.97573445292633e-07,3.150616494610999e-06
2,2,55,0.1755812898145155,0.8827067523629074,0.5,0,0,3.193433832984993e-06
2,2,56,0.9,0,1,0,0,4.945849253670581e-06
2,2,57,1,0,1,-9.879784974309008e-07,-4.977810587087984e-07,4.833095212584924e-06
2,2,58,0.9238795325112867,0.3826834323650898,1,-8.031947691967413e-07,-3.614258661000832e-07,4.870972174478761e-06
2,2,59,0.831491579260158,0.3444150891285808,1,0,0,4.951733112128382e-06
2,2,60,0.9,0,0.75,0,0,4.102059986075535e-06
2,2,61,1,0,0.75,-1.193024587677217e-06,-6.231650892075799e-07,4.099284123437193e-06
2,2,62,0.9238795325112867,0.3826834323650898,0.75,-9.805161280626248e-07,-4.239115078582496e-07,4.109417437031173e-06
2,2,63,0.831491579260158,0.3444150891285808,0.75,0,0,4.115850396755848e-06
2,2,64,0.95,0,1,-5.001307565987214e-07,-2.971055035153429e-07,4.917037631201527e-06
2,2,65,0.9807852804032304,0.1950903220161282,1,-8.327758378644975e-07,-2.546258091522665e-07,4.820239680658839e-06
2,2,66,0.8776855558857224,0.3635492607468353,1,-4.048997705155157e-07,-1.835332015952848e-07,4.937999294640117e-06
2,2,67,0.8827067523629074,0.1755812898145154,1,0,0,4.917843830080162e-06
2,2,68,0.7071067811865476,0.7071067811865475,1,-6.090983548342528e-07,-6.090983502603349e-07,4.889751203713464e-06
2,2,69,0.6363961030678928,0.6363961030678927,1,0,0,4.983488200609994e-06
2,2,70,0.7071067811865476,0.7071067811865475,0.75,-7.501825565142141e-07,-7.501825556280512e-07,4.121699270482516e-06
2,2,71,0.6363961030678928,0.6363961030678927,0.75,0,0,4.130035133273369e-06
2,2,72,0.8314696123025452,0.5555702330196022,1,-7.242571601075426e-07,-4.871927824362779e-07,4.89655886203916e-06
2,2,73,0.6717514421272202,0.67175144212722,1,-3.142094419096979e-07,-3.14209440566018e-07,4.964721235056324e-06
2,2,74,0.7483226510722907,0.500013209717642,1,0,0,4.9769504840037e-06
2,2,75,0.3826834323650898,0.9238795325112867,1,-3.614258861940329e-07,-8.031947980095099e-07,4.870972173185666e-06
2,2,76,0.3444150891285809,0.831491579260158,1,0,0,4.951733096863261e-06
2,2,77,0.3826834323650898,0.9238795325112867,0.75,-4.239115104158187e-07,-9.805161246238101e-07,4.109417432314505e-06
2,2,78,0.3444150891285809,0.831491579260158,0.75,0,0,4.115850392167534e-06
2,2,79,0.5555702330196023,0.8314696123025452,1,-4.871927907794408e-07,-7.242571697672679e-07,4.896558864726675e-06
2,2,80,0.3635492607468353,0.8776855558857224,1,-1.835332141851734e-07,-4.04899783614478e-07,4.937999284308283e-06
2,2,81,0.5000132097176421,0.7483226510722907,1,0,0,4.976950479563973e-06
2,2,82,6.123233995736766e-17,1,1,-4.977810641582118e-07,-9.879784527084887e-07,4.833095174578155e-06
2,2,83,5.51091059616309e-17,0.9,1,0,0,4.945849290353546e-06
2,2,84,6.123233995736766e-17,1,0.75,-6.231651460004373e-07,-1.193024700734251e-06,4.099284117700667e-06
2,2,85,5.51091059616309e-17,0.9,0.75,0,0,4.102059972015246e-06
2,2,86,0.1950903220161283,0.9807852804032304,1,-2.546258021329725e-07,-8.327757778913578e-07,4.820239646513752e-06
2,2,87,5.817072295949927e-17,0.95,1,-2.9710549808422e-07,-5.001307360826361e-07,4.917037640453793e-06
2,2,88,0.1755812898145155,0.8827067523629074,1,0,0,4.917843826839571e-06
2,2,89,1,0,0,-1.002778153227855e-06,0,3.038208907415017e-06
2,2,90,1.1,0,0,-1.725061991705617e-06,0,4e-06
2,2,91,1.016267485762415,0.4209517756015988,0,-1.514144743044644e-06,-5.966198259262215e-07,4e-06
2,2,92,0.9238795325112867,0.3826834323650898,0,-8.596579305976718e-07,-3.564276761243479e-07,3.040967461865231e-06
2,2,93,1,0,0.5,-1.231506138400506e-06,0,3.903225618979445e-06
2,2,94,1.1,0,0.5,-2.027127730709406e-06,0,4e-06
2,2,95,1.016267485762415,0.4209517756015988,0.5,-1.745620350240091e-06,-6.989993314838717e-07,4e-06
2,2,96,0.9238795325112867,0.3826834323650898,0.5,-1.013077299838969e-06,-4.283804589152961e-07,3.906852156161927e-06
2,2,97,1.05,0,0,-1.372438771580965e-06,0,3.467046041097534e-06
