element,integration_point,current_x,current_y,current_z,ivol,vonmises_stress,effective_plastic_strain,effective_creep_strain
641,1,0.0041371977726533341,0.0015147417642531042,-0.00095063991103678299,4.5312618590763621e-12,24427218.79311444,0.001171360939655722,3.484711571413562e-06
641,2,0.0042692401998956154,0.00085695341918601894,-0.00095064872041654208,7.2488898440241796e-12,22253362.46642309,0.001062668123321154,2.648912655523323e-06
641,3,0.0044012705282722936,0.0001991626455454611,-0.00095063991103664345,4.5312618590798041e-12,24427218.84597288,0.001171360942298644,3.484711582016504e-06
641,4,0.0042397190082805337,0.0015522773231161236,-0.00095060758920550298,7.4339040010879254e-12,37770178.11659518,0.001838508905829759,1.284858726936387e-05
641,5,0.0043750359972042447,0.00087818953287234578,-0.00095061713951096621,1.1892202647731471e-11,34856059.30786853,0.001692802965393426,1.008045498315457e-05
641,6,0.0045103354720835943,0.00020409822708030575,-0.00095060758920531281,7.4339040011030522e-12,37770178.19640701,0.00183850890982035,1.284858730583267e-05
641,7,0.0043422303459688541,0.0015898092580702021,-0.00095056639635133795,4.7620901908853539e-12,54064661.77216108,0.002653233088608054,3.812184200690048e-05
641,8,0.0044808215806864393,0.00089942359636400928,-0.00095057668758250229,7.6179133111666354e-12,50529384.97021469,0.002476469248510735,3.100963337408378e-05
641,9,0.0046193898861808993,0.00020903333213476442,-0.00095056639635109183,4.7620901909015041e-12,54064661.88309281,0.002653233094154641,3.812184210757411e-05
641,10,0.0041367848278498235,0.0015145882814330777,-0.00078092670346150827,7.2457754467410393e-12,42772923.24810643,0.002088646162405321,1.77359286507693e-05
641,11,0.0042688344226900349,0.00085687196858971163,-0.00078096578620142428,1.1592342678893878e-11,40004940.69177283,0.001950247034588642,1.437255688401622e-05
641,12,0.0044008303410137516,0.00019914488140035643,-0.00078092670346082966,7.2457754467117002e-12,42772923.33430352,0.002088646166715176,1.773592869736187e-05
641,13,0.0042391564828886657,0.0015520680487193022,-0.00078077621769639472,1.1883753334052546e-11,52556725.67196677,0.002577836283598339,3.407178121987289e-05
641,14,0.0043744849722642653,0.00087807892707827766,-0.00078081858754702651,1.9012149428092974e-11,49219714.64729244,0.002410985732364622,2.765400695004721e-05
641,15,0.0045097357607278878,0.00020407420873666017,-0.00078077621769549179,1.1883753334029056e-11,52556725.77478347,0.002577836288739174,3.407178130141444e-05
641,16,0.0043414842258040999,0.0015895317385636874,-0.00078058637571211788,7.6103128625501294e-12,65095883.99924617,0.003204794199962308,6.737306208714161e-05
641,17,0.0044800902082825656,0.00089927678989529139,-0.00078063203267345537,1.2175069888959683e-11,61417260.37186346,0.003020863018593174,5.604132547749889e-05
641,18,0.0046185944654535665,0.00020900142217169913,-0.00078058637571096982,7.6103128625511957e-12,65095884.11891097,0.003204794205945549,6.737306222998587e-05
641,19,0.0041361588527160818,0.0015143568023226314,-0.00061107767366080012,4.5313291975640656e-12,52029790.31917125,0.002551489515958563,3.089907412470754e-05
641,20,0.0042682088164023831,0.0008567463922769102,-0.00061114702976082687,7.250131918944799e-12,48809106.67568341,0.00239045533378417,2.519365476074945e-05
641,21,0.0044001635259212999,0.00019911686211268321,-0.00061107767365949008,4.5313291975381394e-12,52029790.41661931,0.002551489520830965,3.089907419289306e-05
641,22,0.0042385074694987765,0.001551827108676764,-0.00061079803982510661,7.4298193675981685e-12,61565679.82847639,0.00302828399142382,5.355205848433163e-05
641,23,0.0043738446991070509,0.0008779504067231653,-0.00061087322922086251,1.1887432825139628e-11,57750252.58206385,0.002837512629103192,4.343409540180308e-05
641,24,0.0045090440409357333,0.00020404602691664406,-0.00061079803982340137,7.4298193675764906e-12,61565679.93812453,0.003028283996906227,5.355205859129505e-05
641,25,0.0043407781599735318,0.0015892688840561595,-0.00061044856457397316,4.7567152254812224e-12,75688738.19739728,0.003734436909869865,0.0001059030830675034
641,26,0.0044794001685262916,0.00089913828002098021,-0.00061052958726543957,7.6103858571498906e-12,71888992.36006851,0.003544449618003425,8.956186363883535e-05
641,27,0.0046178416556872494,0.00020897144039846099,-0.00061044856457183447,4.7567152254805899e-12,75688738.3214196,0.00373443691607098,0.0001059030832488375
642,1,0.0032426057666149204,0.0029826759570456387,-0.00095063991103696936,4.5312618590656031e-12,24427218.72454598,0.001171360936227299,3.48471155786895e-06
642,2,0.0036163217642270588,0.0024254892175887416,-0.00095064872041672368,7.2488898440081691e-12,22253362.3979483,0.001062668119897415,2.64891264479691e-06
642,3,0.0039900275133197671,0.0018682956043871298,-0.00095063991103682343,4.531261859069407e-12,24427218.78033562,0.001171360939016781,3.484711569490171e-06
642,4,0.0033229588013573581,0.0030565874699608466,-0.00095060758920577468,7.4339040010596995e-12,37770178.00902439,0.001838508900451219,1.284858721974553e-05
642,5,0.003705937627110818,0.0024855951272176094,-0.00095061713951125461,1.1892202647682807e-11,34856059.19727091,0.001692802959863546,1.008045494139978e-05
642,6,0.004088901617339249,0.001914592834196694,-0.00095060758920557443,7.4339040010757649e-12,37770178.09321523,0.001838508904660761,1.284858725985804e-05
642,7,0.0034033040784065801,0.0031304918470435495,-0.00095056639635170267,4.7620901908596967e-12,54064661.62087577,0.002653233081043789,3.812184186569235e-05
642,8,0.0037955448382249284,0.002545695234051442,-0.00095057668758290453,7.6179133111199773e-12,50529384.8134353,0.002476469240671766,3.100963325059934e-05
642,9,0.0041877661755126555,0.0019608855942486935,-0.00095056639635144181,4.7620901908768809e-12,54064661.73791488,0.002653233086895745,3.812184197683722e-05
642,10,0.0032422829906968162,0.0029823761302748149,-0.00078092670346243027,7.2457754467359971e-12,42772923.14312096,0.002088646157156048,1.773592859055922e-05
642,11,0.0036159780447667968,0.0024252586828367342,-0.00078096578620231777,1.1592342678890566e-11,40004940.58809526,0.001950247029404763,1.437255683355905e-05
642,12,0.0039896276313656654,0.0018681107400874662,-0.00078092670346170787,7.2457754467067493e-12,42772923.2348919,0.002088646161744595,1.773592864291986e-05
642,13,0.0033225191815076166,0.003056178856481526,-0.00078077621769769251,1.1883753334037996e-11,52556725.54211759,0.00257783627710588,3.407178110962379e-05
642,14,0.003705470873453146,0.0024852820726738367,-0.00078081858754839131,1.9012149428068682e-11,49219714.51439787,0.002410985725719894,2.765400685355645e-05
642,15,0.0040883567477154317,0.0019143411445420883,-0.0007807762176967305,1.1883753334014905e-11,52556725.65131597,0.002577836282565799,3.407178120114798e-05
642,16,0.0034027209553770584,0.0031299499246267536,-0.00078058637571382908,7.6103128625358104e-12,65095883.84180192,0.003204794192090096,6.737306188577373e-05
642,17,0.0037949253186355066,0.0025452797184590918,-0.00078063203267532476,1.2175069888930358e-11,61417260.20745179,0.00302086301037259,5.604132529438278e-05
642,18,0.0041870435139985812,0.0019605517189545014,-0.00078058637571259753,7.6103128625374616e-12,65095883.96901849,0.003204794198450924,6.737306204683689e-05
642,19,0.0032417932483054489,0.0029819227211497698,-0.00061107767366260456,4.5313291975488063e-12,52029790.21289143,0.002551489510644571,3.089907403915855e-05
