time,node,pressure,gap,shear,slip,normal_r,normal_z,tangential_r,tangential_z,heat
0.5,13,0.0,6.256766929835234e-07,0.0,0.0,0.0,0.0,0.0,0.0,1803.8327417798428
0.5,14,0.0,6.257939369775506e-07,0.0,0.0,0.0,0.0,0.0,0.0,1940.141591558131
0.5,21,0.0,6.261787543716466e-07,0.0,0.0,0.0,0.0,0.0,0.0,1928.281943446564
0.5,28,0.0,6.265633023484415e-07,0.0,0.0,0.0,0.0,0.0,0.0,1941.825657786467
0.5,35,0.0,6.238690240870093e-07,0.0,0.0,0.0,0.0,0.0,0.0,1809.2192191033973
2.5,13,0.0,1.1951296899782163e-07,0.0,0.0,0.0,0.0,0.0,0.0,19693.652008982095
2.5,14,0.0,1.2131070878905467e-07,0.0,0.0,0.0,0.0,0.0,0.0,20746.47124013609
2.5,21,0.0,1.2810967746443996e-07,0.0,0.0,0.0,0.0,0.0,0.0,20589.95712363867
2.5,28,0.0,1.343243210723266e-07,0.0,0.0,0.0,0.0,0.0,0.0,20752.99858129256
2.5,35,0.0,8.837450124303536e-08,0.0,0.0,0.0,0.0,0.0,0.0,19732.89711590951
4.5,13,264719.22136275674,-2.6471922137023822e-09,0.0,-2.2723070704768717e-13,-8.5674730769878398,-1.5936460863132143e-05,0.0,0.0,51134.700058128146
4.5,14,333909.88382756285,-3.339098838644802e-09,0.0,-3.033533417676834e-07,-21.613509429512245,-0.00014050099204290095,0.0,0.0,53717.96922827343
4.5,21,356451.2044040178,-3.564512043350761e-09,0.0,-6.205057780843255e-07,-23.072265457650861,-0.00023279351141484029,0.0,0.0,53291.01153633928
4.5,28,282187.58139112307,-2.8218758128914515e-09,0.0,-9.685236401185847e-07,-18.264958223028572,-5.0600098372226526e-05,0.0,0.0,53731.06397223637
4.5,35,344099.50319735374,-3.440995033217046e-09,0.0,-1.3587387508732795e-06,-11.136136377356165,0.00070904361055413906,0.0,0.0,51233.68737504279
6.5,13,407586.1791058731,-4.075861791339256e-09,0.0,-2.331528445947884e-13,-13.193120179458235,-5.471741688455512e-05,0.0,0.0,87267.94328340475
6.5,14,515767.20122378826,-5.157672011846567e-09,0.0,-5.896978144009345e-07,-33.389473617728179,-0.00025006371558846454,0.0,0.0,91494.1161652223
6.5,21,555338.3690087604,-5.5533836903193895e-09,0.0,-1.190280756647636e-06,-35.950337058671145,-0.00087631924388078652,0.0,0.0,90737.65206376265
6.5,28,462039.9305101439,-4.620399304482664e-09,0.0,-1.8557986145746182e-06,-29.909410534385156,-5.3689049728009966e-05,0.0,0.0,91511.81327465565
6.5,35,494204.9161406858,-4.942049161290114e-09,0.0,-2.6304121015672427e-06,-15.995763035389608,0.0018443660418684844,0.0,0.0,87434.60565206078
8.5,13,472705.0487827738,-4.7270504881096214e-09,0.0,-2.371679799181156e-13,-15.303266202745725,-9.448439080604963e-05,0.0,0.0,125356.4998586171
8.5,14,595626.8376105799,-5.956268375434565e-09,0.0,-8.577382720573342e-07,-38.56514039162726,-0.0003278821741159249,0.0,0.0,131268.19142221392
8.5,21,645043.1723638134,-6.450431723490183e-09,0.0,-1.7292586341634619e-06,-41.763194171666605,-0.001679008168822146,0.0,0.0,130152.98998907383
8.5,28,531138.9124388349,-5.311389124525582e-09,0.0,-2.71211251654702e-06,-34.386485183026807,-1.3597170325906157e-05,0.0,0.0,131290.15037197858
8.5,35,576342.78636978,-5.763427863684444e-09,0.0,-3.860406394772029e-06,-18.656487392468858,0.003192589433692748,0.0,0.0,125597.95575784847
10.5,13,518413.5358152619,-5.184135358148673e-09,0.0,-2.409210632481112e-13,-16.785674536459457,-0.00013811436599059579,0.0,0.0,164285.85302710417
10.5,14,650849.201029207,-6.508492010383612e-09,0.0,-1.1170296996777959e-06,-42.147183137292423,-0.00039713900938324122,0.0,0.0,171898.81568569946
10.5,21,708220.1303085476,-7.082201303103731e-09,0.0,-2.251869663350239e-06,-45.860128058868121,-0.0026178228556746411,0.0,0.0,170410.7566231869
10.5,28,576071.0112486273,-5.760710112063929e-09,0.0,-3.549445632713184e-06,-37.300013090932055,4.4004682836194327e-05,0.0,0.0,171925.78612630314
10.5,35,638224.2535976599,-6.382242536059714e-09,0.0,-5.067266596187314e-06,-20.662144490380591,0.0047500320450891351,0.0,0.0,164609.45642361365
12.5,13,557773.4682331819,-5.5777346824114e-09,0.0,-2.4497894658458456e-13,-18.06303156125955,-0.0001867111853639907,0.0,0.0,203577.86411104826
12.5,14,698286.2698470035,-6.982862699025245e-09,0.0,-1.37081651206648e-06,-45.226285908066842,-0.00046373227042795912,0.0,0.0,212896.64262944827
12.5,21,762689.1997176044,-7.626891997770303e-09,0.0,-2.7640014964187414e-06,-49.394454910096592,-0.0036905081928206465,0.0,0.0,211028.73903905676
12.5,28,614279.212505429,-6.142792124815291e-09,0.0,-4.374492230588334e-06,-39.778947637555788,0.00011409935323976819,0.0,0.0,212930.00608047805
12.5,35,692337.3757839286,-6.923373758320391e-09,0.0,-6.259494792988393e-06,-22.416826995532354,0.0065178092223898863,0.0,0.0,203991.246042051
14.5,13,594143.8184573783,-5.941438184788176e-09,0.0,-2.4950901114773034e-13,-19.24402896177509,-0.00024041424557822089,0.0,0.0,243023.3948602563
14.5,14,742213.7431547261,-7.422137431148862e-09,0.0,-1.6205506312717063e-06,-48.079168070206187,-0.00052950204159573483,0.0,0.0,254047.8039851223
14.5,21,813074.5409736536,-8.130745408974954e-09,0.0,-3.2682906370730718e-06,-52.665438656894949,-0.004895000941129159,0.0,0.0,251796.38200920634
14.5,28,649838.9556387167,-6.498389556568878e-09,0.0,-5.190142194254168e-06,-42.087061124083078,0.00019547937608930291,0.0,0.0,254089.3063243857
14.5,35,742304.8767939514,-7.423048768664949e-09,0.0,-7.440904777158984e-06,-24.037750130519729,0.0084926825147374554,0.0,0.0,243534.3866094172
16.5,13,628526.7702985934,-6.285267702810868e-09,0.0,-2.545417641065103e-13,-20.361086200310979,-0.00029903774694965631,0.0,0.0,282529.8724694221
16.5,14,783862.6261702292,-7.838626261640343e-09,0.0,-1.8668885331835932e-06,-50.785477529624735,-0.00059542428789922312,0.0,0.0,295257.73758455215
16.5,21,860755.0220409373,-8.607550219367814e-09,0.0,-3.7659090934290515e-06,-55.762291965865309,-0.0062278065821913912,0.0,0.0,292620.66083006177
16.5,28,683761.4269755393,-6.83761426833144e-09,0.0,-5.997560205911284e-06,-44.289785598527715,0.00028736042013116305,0.0,0.0,295309.3431877278
16.5,35,789392.4477684047,-7.893924477318159e-09,0.0,-8.613185130752835e-06,-25.565855628807764,0.010670078215972241,0.0,0.0,283146.43882613385
18.5,13,661253.3440556003,-6.612533440157886e-09,0.0,-2.600550804632285e-13,-21.424900715131432,-0.00036228285132253266,0.0,0.0,322055.86357795255
