time,node,pressure,gap,shear,slip,normal_r,normal_z,tangential_r,tangential_z,heat
1.0,13,1.000000000001e-06,-1.000000000001e-06,2.950150618694466e-38,1.843844136682197e-36,-4.0228093929257496e-11,0.0,0.0,-1.1867893619417939e-42,104532.10000000002
1.0,14,1.000000000001e-06,-1.000000000001e-06,-2.4234266881620065e-53,-1.514641680099739e-51,-8.0456187858514991e-11,0.0,0.0,1.949796728839062e-57,122032.10000000002
1.0,21,1.000000000001e-06,-1.000000000001e-06,4.0225834833057165e-53,2.5141146770635582e-51,-8.0456187858514991e-11,0.0,0.0,-3.2364173240908062e-57,139532.1
1.0,28,1.000000000001e-06,-1.000000000001e-06,2.1170573230382797e-53,1.3231608268976016e-51,-8.0456187858514991e-11,0.0,0.0,-1.7033036168944233e-57,157032.1
1.0,35,1.000000000001e-06,-1.000000000001e-06,-2.9583211856908813e-38,-1.8489507410549516e-36,-4.0228093929257509e-11,0.0,0.0,1.1900762253076621e-42,174532.1
2.0,13,1000000.0000010004,-1.000000000001e-06,160000.00000016007,1e-05,-40.228093929257504,0.0,0.0,-6.4364950286812013,104502.10000000003
2.0,14,1000000.0000010004,-1.000000000001e-06,160000.00000016007,1e-05,-80.456187858515008,0.0,0.0,-12.872990057362403,122002.09999999999
2.0,21,1000000.0000010004,-1.000000000001e-06,160000.00000016007,1e-05,-80.456187858514994,0.0,0.0,-12.872990057362401,139502.10000000003
2.0,28,1000000.0000010004,-1.0000000000001327e-06,160000.00000016007,1e-05,-80.456187858515008,0.0,0.0,-12.872990057362403,157002.10000000003
2.0,35,1000000.0000010002,-1.000000000001e-06,160000.00000016007,1e-05,-40.228093929257518,0.0,0.0,-6.4364950286812039,174502.10000000003
3.0,13,889980.0000009997,-8.899261415183488e-07,142379.54789046868,9.998788448217144e-06,-35.867828177647574,0.39461784561048163,-0.063131205698406745,-5.7381572167247992,104502.07062887534
3.0,14,495956.00000119646,-4.959140583470769e-07,79300.93514641965,9.99344386727708e-06,-40.12972450862388,0.52192719695916268,-0.083453602329866566,-6.4165463885796168,122002.08065206163
3.0,21,347948.0000008175,-3.479088102629258e-07,55617.192042324554,9.990212625556455e-06,-28.341879250134177,0.42541160754451252,-0.067999238603991291,-4.5302623986669914,139502.08433543082
3.0,28,445956.0000001928,-4.458914671878358e-07,71285.69316729545,9.990572664016269e-06,-36.609951280367831,0.62288171108417278,-0.099567119930771469,-5.8520700558817644,157002.0772441011
3.0,35,789980.0000009391,-7.898371770517664e-07,126346.2555733042,9.996001130816127e-06,-32.612952779636529,0.62023313596313512,-0.099197618055314116,-5.2159858058319948,174502.054944777
4.0,13,1109952.8254658894,-1.109952825466508e-06,-177592.47376957646,-1.0000001221619156e-05,-44.733136957077967,0.49215397280177564,0.078744645267879637,7.1573027874821875,104562.06336711404
4.0,14,756012.060702904,-7.560120607019844e-07,-121020.77511400537,-1.0004864786935908e-05,-61.171869522964492,0.79560133501567698,0.12735814049820074,9.7922605334615263,122062.070504416
4.0,21,648074.9984302971,-6.480749984305354e-07,-103770.12912059309,-1.0007534754073099e-05,-52.788529753006834,0.79235583159262979,0.12687245635609173,8.4525287379142036,139562.0708204698
4.0,28,786122.2263981152,-7.861222263981142e-07,-125861.73055287435,-1.0006533202345678e-05,-64.535282424357646,1.0980032951680114,0.17579530287013873,10.332391140833446,157062.0598805558
4.0,35,1170128.4105802868,-1.170128410579953e-06,-187227.7163663984,-1.000038300676488e-05,-48.306719917365839,0.91869719938847494,0.14699718177803189,7.7293712155868164,174562.03325156355
