increment,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,hfl1_w_m2,hfl2_w_m2,hfl3_w_m2,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
1,0.01999999955296516,1,1,0.2500000000000069,0.5,0.5,300.000000005266,-3.159576367223179e-07,-2.697841949853337e-13,-2.697841949853337e-13,4.023406499457927e-21,3.072640135115613e-06,3.072640135115611e-06,3.697785493207266e-23,3.882674767867629e-22,1.479114197282906e-22,2.775557561562853e-14,6.06181771445317e-14,6.06181771445317e-14,0,0,0,-1.433898729726908e-14,1.843584081077456e-14,1.843584081077455e-14,7.888609052210118e-31,8.283039504820624e-30,3.155443620884047e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000000000745
1,0.01999999955296516,2,1,0.7500000000009249,0.5,0.5,300.0000004546295,-2.664585420521123e-05,3.047564098436332e-13,7.310820514935136e-13,-7.644472348970061e-19,-1.549702746951942e-06,-1.549702746951866e-06,1.035379937710316e-20,2.869481541654304e-20,1.183291357383218e-21,3.644196056022974e-12,3.627764755258581e-12,3.627764755258581e-12,0,0,0,7.231946155175732e-15,-9.298216485232749e-15,-9.298216485231941e-15,2.208810534618833e-28,6.121560624515052e-28,2.524354896707238e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50000000000545
1,0.01999999955296516,3,1,1.250059489753565,0.5,0.4999999999999999,300.0007995229701,-0.03102490611541993,-3.525237077188889e-14,-1.529360922058025e-13,2.15633066957821e-12,0.7171082636189452,0.7171082636189492,1.180958925512086e-13,-9.366225960957924e-14,2.036136078469114e-15,3.69257868044679e-09,1.30149896678961e-08,1.30149896678961e-08,0,0,0,-4.302651301726394e-09,5.019759852032788e-09,5.019759852032841e-09,3.070494433796839e-21,-2.435219723356113e-21,5.293955920339377e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000148612791
1,0.01999999955296516,4,1,1.7500597453383,0.5,0.5,300.1007875061603,-3.968893052362362,1.913601376556017e-13,1.913601376556017e-13,-1.963562645812544e-11,-1.795130771756806,-1.79513077175679,0,1.465944684378067e-13,0,1.018646389114996e-06,9.953085130028823e-07,9.953085130028823e-07,0,0,0,1.077132743795969e-08,-1.256654867778993e-08,-1.256654867778971e-08,0,3.811648262644352e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000015046339713
2,0.03999999910593033,1,1,0.2500000000000442,0.5,0.5,300.0000000308125,-1.848751508605539e-06,-1.215694212002005e-13,3.563815909156563e-13,1.10114283143059e-20,1.492441871862562e-05,1.492441871862562e-05,7.765349535561654e-22,-4.992010415725376e-22,7.39557098625709e-22,1.767475055203093e-13,3.359534872515159e-13,3.359534872515159e-13,0,0,0,-6.964728735537449e-14,8.9546512314053e-14,8.954651231405299e-14,1.656607900962356e-29,-1.064962222048759e-29,1.577721810442024e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000000004243
2,0.03999999910593033,2,1,0.7500000000045397,0.5,0.5,300.0000022213186,-0.0001295816208516071,2.914389545870848e-13,2.914389545870848e-13,1.135024149320762e-18,-7.536465230514537e-06,-7.536465230514462e-06,-2.573658698519489e-20,-5.591051655404291e-20,-3.609038634705442e-20,1.780575686877974e-11,1.772537672179831e-11,1.772537672179831e-11,0,0,0,3.517017114084726e-14,-4.52187914667945e-14,-4.521879146679369e-14,-5.490471900338316e-28,-1.192757688694161e-27,-7.699282434957075e-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000000266283
2,0.03999999910593033,3,1,1.250018973612235,0.5,0.4999999999999999,300.0023976668679,-0.09214543144017812,-6.398953385464605e-14,2.202282419073043e-13,5.654365864415922e-13,1.436893905611633,1.436893905611629,4.479495983005151e-14,2.606252076975175e-13,-2.036134451449239e-15,1.53552849255911e-08,3.403492807398231e-08,3.403492807398231e-08,0,0,0,-8.621373769255258e-09,1.005826939746939e-08,1.005826939746934e-08,1.164670351827097e-21,6.776263523746726e-21,-5.293955920339377e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000417125721
2,0.03999999910593033,4,1,1.75001948872531,0.5,0.5,300.2023503822303,-7.907557783552644,-1.558933031958059e-13,-1.558933031958059e-13,-4.084066418386101e-12,-3.598407168765336,-3.598407168765352,-8.143723733653182e-15,1.302995763174211e-13,-2.035930885898993e-15,2.045097113215997e-06,1.998313086777939e-06,1.998313086777939e-06,0,0,0,2.159262765078047e-08,-2.519139892594584e-08,-2.519139892594605e-08,-2.117582417555626e-22,3.388131779133227e-21,-5.293955920339377e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000030208707688
3,0.05999999865889549,1,1,0.249997679738975,0.5,0.5,300.000000106223,-6.373432069450616e-06,-5.595524044705162e-13,-2.581268532527679e-13,-1115.631070307303,-3.393923377975,-3.393923377974431,2.0844951523731e-13,6.948317115235706e-14,-1.687448442063234e-13,-9.281086427882541e-06,2.582776473764877e-06,2.582776473764877e-06,0,0,0,-9.281087277618534e-06,2.582775624011149e-06,2.582775624011155e-06,4.446922992122918e-21,1.482307651381497e-21,-3.599890010053558e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999979422374942
3,0.05999999865889549,2,1,0.7499930339595507,0.5,0.5,300.0000066027466,-0.0003834222657841936,-3.196921857304372e-13,5.329591028115232e-13,-1115.631009711939,1.12367687485343,1.12367687485289,1.786709854132779e-13,1.488924532202215e-13,1.737078915899584e-13,-9.302116135635014e-06,2.609933920156374e-06,2.609933920156374e-06,0,0,0,-9.30216895753203e-06,2.609881098270633e-06,2.609881098270628e-06,3.811647709789383e-21,3.176372352842042e-21,3.70576837430932e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999979588800185
