time,element,point,s_xx,s_yy,s_zz,s_xy,s_yz,s_xz,e_xx,e_yy,e_zz,e_xy,e_yz,e_xz,p_xx,p_yy,p_zz,p_xy,p_yz,p_xz,c_xx,c_yy,c_zz,c_xy,c_yz,c_xz,equiv_plastic,equiv_creep
0.10000000149011612,1,1,200827482.67315233,0.00012587755918502808,0.00012584775686264038,-2.3738970914626475e-09,-2.4098217139937425e-08,1.8720267066654429e-08,0.001004137413365384,-0.00030124122400928773,-0.00030124122400928822,-1.5430331094507208e-20,-1.5663841140959329e-19,1.2168173593325379e-19,0.00041374133651319683,-0.0002068706682565985,-0.00020687066825659858,-7.3359931292297064e-21,-7.4470100663185424e-20,5.7850759863270551e-20,8.0997093239078564e-05,-4.0498546619539296e-05,-4.0498546619539316e-05,-1.4361487892339363e-21,-1.4578822937473647e-20,1.1325296694030985e-20,0.0004137413365131969,8.099709323907858e-05
0.10000000149011612,1,2,200827482.6731523,0.00012592971324920654,0.00012592971324920654,-1.5835791779172906e-08,1.4671207876652622e-08,-5.4925715116444744e-09,0.001004137413365384,-0.00030124122400928773,-0.00030124122400928763,-1.029326465646239e-19,9.5362851198242054e-20,-3.5701714825689085e-20,0.00041374133651320117,-0.00020687066825660058,-0.00020687066825660058,-4.89369400660702e-20,4.5338056383190533e-20,-1.6973552483018877e-20,8.0997093239078537e-05,-4.0498546619539269e-05,-4.0498546619539269e-05,-9.5802607754185942e-21,8.8757164345620416e-21,-3.3228693672516505e-21,0.00041374133651320117,8.099709323907854e-05
0.10000000149011612,1,3,200827482.67315224,0.00012584775686264038,0.00012584775686264038,-4.5912632153924128e-08,-3.7559131286369641e-08,-4.046822808002905e-09,0.0010041374133653834,-0.00030124122400928773,-0.00030124122400928773,-2.9843210900050685e-19,-2.4413435336140265e-19,-2.6304348252018881e-20,0.00041374133651319922,-0.00020687066825659966,-0.00020687066825659966,-1.4188262635197721e-19,-1.1606801745853239e-19,-1.2505792446305237e-20,8.0997093239078551e-05,-4.0498546619539282e-05,-4.0498546619539282e-05,-2.7776002302515453e-20,-2.2722341720534922e-20,-2.4482273038957877e-21,0.0004137413365131992,8.099709323907855e-05
0.10000000149011612,1,4,200827482.67315233,0.00012593716382980347,0.00012589246034622192,-4.51557409146822e-08,2.2821160345223012e-08,2.1026821218581014e-08,0.0010041374133653836,-0.00030124122400928741,-0.00030124122400928773,-2.9351231594543424e-19,1.4833754224394954e-19,1.3667433792077659e-19,0.00041374133651320019,-0.00020687066825660004,-0.00020687066825660018,-1.3954362482127856e-19,7.0523644894166653e-20,6.4978644838396139e-20,8.0997093239078524e-05,-4.0498546619539248e-05,-4.0498546619539275e-05,-2.7318101898690724e-20,1.3806235289884398e-20,1.272070467717606e-20,0.00041374133651320025,8.099709323907854e-05
0.10000000149011612,1,5,200827482.67315218,0.00012580305337905884,0.0001257285475730896,-8.3111131494994379e-09,-1.1638395058591618e-08,-2.0940734191555935e-08,0.0010041374133653836,-0.00030124122400928779,-0.00030124122400928817,-5.4022235471746333e-20,-7.5649567880845529e-20,-1.3611477224511355e-19,0.00041374133651319824,-0.00020687066825659904,-0.00020687066825659926,-2.5683619218477859e-20,-3.5965832930223621e-20,-6.4712612312789307e-20,8.0997093239078578e-05,-4.0498546619539269e-05,-4.0498546619539316e-05,-5.0280170651734736e-21,-7.0409399936221208e-21,-1.2668624163629191e-20,0.00041374133651319824,8.099709323907858e-05
0.10000000149011612,1,6,200827482.67315224,0.00012590736150741577,0.00012583285570144653,-9.9165967865117407e-09,6.8575160360745927e-09,-2.584424994826832e-08,0.0010041374133653834,-0.00030124122400928763,-0.00030124122400928773,-6.4457879112326294e-20,4.4573854234484848e-20,-1.6798762466374408e-19,0.00041374133651320063,-0.00020687066825660018,-0.0002068706682566004,-3.064500401168163e-20,2.1191605442858673e-20,-7.9865820945834606e-20,8.0997093239078537e-05,-4.0498546619539242e-05,-4.0498546619539289e-05,-5.9992947965133245e-21,4.1486269087986654e-21,-1.5635129427196898e-20,0.00041374133651320063,8.099709323907854e-05
0.10000000149011612,1,7,200827482.6731523,0.00012592226266860962,0.00012584775686264038,-3.7515247487899056e-08,-3.0597625744108779e-08,-3.7746724957648017e-08,0.001004137413365384,-0.00030124122400928779,-0.00030124122400928806,-2.4384910867134386e-19,-1.9888456733670707e-19,-2.453537122247121e-19,0.00041374133651319824,-0.00020687066825659904,-0.00020687066825659926,-1.1593240448473365e-19,-9.4555055919135928e-20,-1.1664773335629969e-19,8.0997093239078578e-05,-4.0498546619539269e-05,-4.0498546619539316e-05,-2.2695793112228702e-20,-1.8510803742869987e-20,-2.2835831233135656e-20,0.00041374133651319824,8.099709323907858e-05
0.10000000149011612,1,8,200827482.67315233,0.00012595206499099731,0.00012592226266860962,-1.4916816504306977e-08,2.6286533478572006e-08,7.3415266482266341e-09,0.0010041374133653836,-0.00030124122400928752,-0.00030124122400928773,-9.6959307277995327e-20,1.7086246761071804e-19,4.7719923213473116e-20,0.00041374133651319992,-0.00020687066825659996,-0.00020687066825660007,-4.6097054408602595e-20,8.1232598364766409e-20,2.268733098967834e-20,8.0997093239078524e-05,-4.0498546619539262e-05,-4.0498546619539275e-05,-9.0243035550820271e-21,1.5902699979782387e-20,4.441441309691775e-21,0.00041374133651320003,8.099709323907854e-05
0.20000000298023224,1,1,201653474.58058238,0.0065686851739883423,0.00656852126121521,2.64607486663586e-08,-1.3411002038146227e-08,-1.3211592272511941e-10,0.0010082673728832061,-0.00030248021184788309,-0.00030248021184788406,1.7199486633133087e-19,-8.7171513247950478e-20,-8.5875349771329203e-22,0.00082673728700691663,-0.00041336864350345821,-0.00041336864350345875,7.3229922795055221e-20,-1.1566966004730496e-19,5.7901923553418621e-20,0.00016299771180253034,-8.1498855901265143e-05,-8.1498855901265252e-05,1.456228035721018e-20,-2.2759022646455635e-20,1.1334183266431614e-20,0.0008267372870069166,0.00016299771180253034
0.20000000298023224,1,2,201653474.5805825,0.0065685808658599854,0.0065687447786331177,1.4450870066784743e-08,2.6636866773507969e-08,-2.0125624907925067e-08,0.0010082673728832065,-0.0003024802118478839,-0.00030248021184788287,9.3930655434100864e-20,1.7313963402780179e-19,-1.3081656190151295e-19,0.00082673728700692118,-0.00041336864350346081,-0.00041336864350346037,-5.2276445769139393e-21,1.2716842008908684e-19,-7.8264734173228002e-20,0.00016299771180253034,-8.1498855901265225e-05,-8.1498855901265143e-05,-8.9984533914260142e-22,2.5123189159498045e-20,-1.5493766240059713e-20,0.0008267372870069212,0.00016299771180253034
