time,node,r,z,temperature,ur,uz,rf_r,rf_z,reaction_heat
0.10000000149011612,1,0.004,0.0,605.0,8.000560029613337e-08,1.548466723525316e-40,0.0,-1.3613568165547647,3.403392041388944
0.10000000149011612,2,0.005,0.0,605.0,1.0000700037016668e-07,1.6675795484134208e-40,0.0,-1.466076571674362,3.665191429188085
0.10000000149011612,3,0.005,0.01,605.0,1.0000700037016668e-07,1.5000725008365783e-06,0.0,0.0,3.6651914291880994
0.10000000149011612,4,0.004,0.01,605.0,8.000560029613337e-08,1.5000725008365783e-06,0.0,0.0,3.4033920413889294
0.20000000298023224,1,0.004,0.0,610.0,1.6002240235214612e-07,1.9726640255475179e-44,0.0,-2.722713633111152,3.4033920413889485
0.20000000298023224,2,0.005,0.0,610.0,2.0002800294018267e-07,2.1244074121199395e-44,0.0,-2.9321531433504733,3.6651914291880816
0.20000000298023224,3,0.005,0.01,610.0,2.0002800294018267e-07,3.000289989819229e-06,0.0,0.0,3.6651914291881043
0.20000000298023224,4,0.004,0.01,610.0,1.6002240235214612e-07,3.000289989819229e-06,0.0,0.0,3.4033920413889263
0.30000001192092896,1,0.004,0.0,615.0,2.4005040792873365e-07,1.97212795559456e-44,0.0,-4.084070449666727,3.403392041388901
0.30000001192092896,2,0.005,0.0,615.0,3.00063009910917e-07,2.1238301060274206e-44,0.0,-4.398229715025706,3.665191429188128
0.30000001192092896,3,0.005,0.01,615.0,3.00063009910917e-07,4.500652455081073e-06,0.0,0.0,3.6651914291881087
0.30000001192092896,4,0.004,0.01,615.0,2.4005040792873365e-07,4.500652455081073e-06,0.0,0.0,3.403392041388921
0.4000000059604645,1,0.004,0.0,620.0,3.2008961878631105e-07,1.9715914366068536e-44,0.0,-5.445427266222305,3.403392041388945
0.4000000059604645,2,0.005,0.0,620.0,4.0011202348288865e-07,2.1232523163568225e-44,0.0,-5.864306286700947,3.6651914291880834
0.4000000059604645,3,0.005,0.01,620.0,4.0011202348288865e-07,6.001159884748229e-06,0.0,0.0,3.6651914291881003
0.4000000059604645,4,0.004,0.01,620.0,3.2008961878631105e-07,6.001159884748229e-06,0.0,0.0,3.40339204138893
0.5,1,0.004,0.0,625.0,4.0014003842386234e-07,3.0954583905247464e-40,0.0,-6.806784063067332,3.4033920413889405
0.5,2,0.005,0.0,625.0,5.001750480298281e-07,3.3335705744112595e-40,0.0,-7.330382837149434,3.665191429188089
0.5,3,0.005,0.01,625.0,5.001750480298281e-07,7.50181225244439e-06,0.0,0.0,3.6651914291880567
0.5,4,0.004,0.01,625.0,4.0014003842386234e-07,7.50181225244439e-06,0.0,0.0,3.403392041388971
0.6000000238418579,1,0.004,0.0,630.0,4.802016651258447e-07,3.095497156210389e-40,0.0,-8.168140879624325,3.403392041388968
0.6000000238418579,2,0.005,0.0,630.0,6.002520814073057e-07,3.3336123220727345e-40,0.0,-8.7964594088262,3.6651914291880603
0.6000000238418579,3,0.005,0.01,630.0,6.002520814073057e-07,9.002609575257627e-06,0.0,0.0,3.6651914291880963
0.6000000238418579,4,0.004,0.01,630.0,4.802016651258447e-07,9.002609575257627e-06,0.0,0.0,3.403392041388931
0.699999988079071,1,0.004,0.0,635.0,5.602745023912049e-07,3.0949447138748973e-40,0.0,-9.529497696187228,3.4033920413889756
0.699999988079071,2,0.005,0.0,635.0,7.003431279890063e-07,3.333017384172965e-40,0.0,-10.26253598050933,3.6651914291880563
0.699999988079071,3,0.005,0.01,635.0,7.003431279890063e-07,1.050355182679773e-05,0.0,0.0,3.665191429188093
0.699999988079071,4,0.004,0.01,635.0,5.602745023912049e-07,1.050355182679773e-05,0.0,0.0,3.403392041388935
0.800000011920929,1,0.004,0.0,640.0,6.403585519820419e-07,3.0945891551707716e-40,0.0,-10.890854512748177,3.40339204138896
0.800000011920929,2,0.005,0.0,640.0,8.004481899775521e-07,3.332634474799291e-40,0.0,-11.728612552190349,3.66519142918807
0.800000011920929,3,0.005,0.01,640.0,8.004481899775521e-07,1.2004638995144948e-05,0.0,0.0,3.6651914291880994
0.800000011920929,4,0.004,0.01,640.0,6.403585519820419e-07,1.2004638995144948e-05,0.0,0.0,3.4033920413889307
0.8999999761581421,1,0.004,0.0,645.0,7.204538156597975e-07,3.0942336621694785e-40,0.0,-12.25221132930913,3.4033920413889067
0.8999999761581421,2,0.005,0.0,645.0,9.005672695747467e-07,3.3322516361825116e-40,0.0,-13.19468912387137,3.665191429188122
0.8999999761581421,3,0.005,0.01,645.0,9.005672695747467e-07,1.350587106837693e-05,0.0,0.0,3.6651914291880763
0.8999999761581421,4,0.004,0.01,645.0,7.204538156597975e-07,1.350587106837693e-05,0.0,0.0,3.4033920413889525
1.0,1,0.004,0.0,650.0,8.005602951863058e-07,3.0938781164913087e-40,0.0,-13.61356814587004,3.4033920413889613
1.0,2,0.005,0.0,650.0,1.000700368982883e-06,3.331868740836803e-40,0.0,-14.660765695552355,3.6651914291880674
1.0,3,0.005,0.01,650.0,1.000700368982883e-06,1.5007248034560022e-05,0.0,0.0,3.6651914291881
1.0,4,0.004,0.01,650.0,8.005602951863058e-07,1.5007248034560022e-05,0.0,0.0,3.4033920413889294
