time,element,point,r,z,volume,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,heat_flux_r,heat_flux_z
1.0,1,1,0.004211324865405186,0.0021132486540518503,6.615133629518472e-08,525482.4293343863,525482.4293343863,3944285.8481378052,0.0,-0.0008154480539072714,-0.0008154480539072714,0.003628996390537174,0.0,369103.89218545647,-1.4779288903810084e-11
1.0,1,2,0.0047886751345948145,0.0021132486540518503,7.522033311635584e-08,525482.4293343863,525482.4293343863,3944285.8481378052,2.085004177856739e-11,-0.0008154480539072714,-0.0008154480539072714,0.003628996390537174,2.710505431213761e-20,369103.89218545647,3.780087354243733e-11
1.0,1,3,0.004211324865405186,0.00788675134594815,6.615133629518469e-08,525482.4293343863,525482.4293343863,3944285.8481378052,8.340016711426956e-11,-0.0008154480539072714,-0.0008154480539072714,0.003628996390537174,1.0842021724855044e-19,369103.8921854567,7.73070496506989e-11
1.0,1,4,0.004788675134594815,0.00788675134594815,7.522033311635582e-08,525482.4293343863,525482.4293343863,3944285.8481378052,2.085004177856739e-11,-0.0008154480539072714,-0.0008154480539072714,0.003628996390537174,2.710505431213761e-20,369103.8921854567,-2.0463630789890885e-11
1.0,2,1,0.0052192116167511324,0.0021132486540518503,8.116335251994344e-08,-373378.2560595397,-373378.2560595397,-373378.2560595396,-1.7116821403777767e-38,-0.00014935130242381588,-0.00014935130242381588,-0.00014935130242381588,-2.22518678249111e-47,301719.80287639494,-1.24005381219056e-10
1.0,2,2,0.005790788383248867,0.0021132486540518503,9.00518763043733e-08,-373378.2560595397,-373378.2560595397,-373378.2560595396,2.2884186442032813e-38,-0.00014935130242381588,-0.00014935130242381588,-0.00014935130242381588,2.974944237464266e-47,301719.80287639494,-5.825343977691433e-11
1.0,2,3,0.005219211616751133,0.00788675134594815,8.11633525199435e-08,-373378.2560595397,-373378.2560595397,-373378.2560595396,-1.7866200495100743e-38,-0.00014935130242381588,-0.00014935130242381588,-0.00014935130242381588,-2.322606064363097e-47,301719.80287639546,-6.79961765471416e-11
1.0,2,4,0.0057907883832488665,0.00788675134594815,9.005187630437335e-08,-373378.2560595397,-373378.2560595397,-373378.2560595396,2.0029491148298754e-38,-0.00014935130242381588,-0.00014935130242381588,-0.00014935130242381588,2.603833849278838e-47,301719.80287639546,-9.175418271675405e-11
1.0,3,1,0.004211324865405186,0.0142264973081037,1.323026725903694e-07,525482.4293343853,525482.4293343853,3944285.848137804,-4.170008355713478e-11,-0.0008154480539072717,-0.0008154480539072717,0.0036289963905371736,-5.421010862427522e-20,369103.892185457,2.2737367544323206e-12
1.0,3,2,0.0047886751345948145,0.0142264973081037,1.5044066623271166e-07,525482.4293343853,525482.4293343853,3944285.848137804,-4.170008355713478e-11,-0.0008154480539072717,-0.0008154480539072717,0.0036289963905371736,-5.421010862427522e-20,369103.892185457,-2.4158453015843406e-11
1.0,3,3,0.004211324865405186,0.0257735026918963,1.3230267259036936e-07,525482.4293343853,525482.4293343853,3944285.848137804,-2.8376156677510854e-39,-0.0008154480539072717,-0.0008154480539072717,0.0036289963905371736,-3.688900368076411e-48,369103.8921854567,-1.1084466677857563e-11
1.0,3,4,0.004788675134594815,0.025773502691896297,1.5044066623271163e-07,525482.4293343853,525482.4293343853,3944285.848137804,2.085004177856739e-11,-0.0008154480539072717,-0.0008154480539072717,0.0036289963905371736,2.710505431213761e-20,369103.8921854567,4.618527782440651e-12
1.0,4,1,0.0052192116167511324,0.0142264973081037,1.6232670503988684e-07,-373378.2560595396,-373378.2560595396,-373378.2560595396,-2.063648745218044e-36,-0.00014935130242381585,-0.00014935130242381585,-0.00014935130242381585,-2.6827433687834576e-45,301719.8028763958,3.883750508326362e-11
1.0,4,2,0.005790788383248867,0.0142264973081037,1.8010375260874657e-07,-373378.2560595396,-373378.2560595396,-373378.2560595396,-5.267679174579534e-37,-0.00014935130242381585,-0.00014935130242381585,-0.00014935130242381585,-6.8479829269533946e-46,301719.8028763958,1.298410672117084e-11
1.0,4,3,0.005219211616751133,0.0257735026918963,1.6232670503988698e-07,-373378.2560595396,-373378.2560595396,-373378.2560595396,-2.0648477517641606e-36,-0.00014935130242381585,-0.00014935130242381585,-0.00014935130242381585,-2.6843020772934092e-45,301719.8028763951,3.883750508326362e-11
1.0,4,4,0.0057907883832488665,0.025773502691896297,1.8010375260874665e-07,-373378.2560595396,-373378.2560595396,-373378.2560595396,-5.2586160780165905e-37,-0.00014935130242381585,-0.00014935130242381585,-0.00014935130242381585,-6.836200901421568e-46,301719.8028763951,-8.673618898998322e-12
2.0,1,1,0.004211324865405186,0.0021132486540518503,6.615133629518472e-08,525482.4293343872,525482.4293343872,3944285.8481378066,0.0,-0.000815448053907271,-0.000815448053907271,0.0036289963905371744,0.0,369103.8921854575,-1.4779288903810084e-11
2.0,1,2,0.0047886751345948145,0.0021132486540518503,7.522033311635584e-08,525482.4293343872,525482.4293343872,3944285.8481378066,2.085004177856739e-11,-0.000815448053907271,-0.000815448053907271,0.0036289963905371744,2.710505431213761e-20,369103.8921854575,-1.0771827874123119e-10
2.0,1,3,0.004211324865405186,0.00788675134594815,6.615133629518469e-08,525482.4293343872,525482.4293343872,3944285.8481378066,8.340016711426956e-11,-0.000815448053907271,-0.000815448053907271,0.0036289963905371744,1.0842021724855044e-19,369103.8921854573,-6.821210263296962e-11
2.0,1,4,0.004788675134594815,0.00788675134594815,7.522033311635582e-08,525482.4293343872,525482.4293343872,3944285.8481378066,2.085004177856739e-11,-0.000815448053907271,-0.000815448053907271,0.0036289963905371744,2.710505431213761e-20,369103.8921854573,-1.659827830735594e-10
2.0,2,1,0.0052192116167511324,0.0021132486540518503,8.116335251994344e-08,-373378.2560595403,-373378.2560595403,-373378.2560595403,-3.652236932127027e-23,-0.00014935130242381615,-0.00014935130242381615,-0.00014935130242381615,-4.747908011765135e-32,301719.8028763961,2.151377106461252e-11
2.0,2,2,0.005790788383248867,0.0021132486540518503,9.00518763043733e-08,-373378.2560595403,-373378.2560595403,-373378.2560595403,-3.653074070295129e-23,-0.00014935130242381615,-0.00014935130242381615,-0.00014935130242381615,-4.748996291383668e-32,301719.8028763961,-5.825343977691433e-11
2.0,2,3,0.005219211616751133,0.00788675134594815,8.11633525199435e-08,-373378.2560595403,-373378.2560595403,-373378.2560595403,-3.6685357624463123e-23,-0.00014935130242381615,-0.00014935130242381615,-0.00014935130242381615,-4.7690964911802066e-32,301719.80287639605,4.763399594692663e-12
2.0,2,4,0.0057907883832488665,0.00788675134594815,9.005187630437335e-08,-373378.2560595403,-373378.2560595403,-373378.2560595403,-3.6693729006144155e-23,-0.00014935130242381615,-0.00014935130242381615,-0.00014935130242381615,-4.7701847707987403e-32,301719.80287639605,-1.899460657491978e-11
