time,node,r,z,temperature,ur,uz,rf_r,rf_z,reaction_heat
1.0,1,0.004,0.0,700.0,2e-05,0.0,-12.33163106059455,-7.153690871545505,52.18083342455526
1.0,2,0.005,0.0,663.0896107814543,2e-05,1.3363823550460978e-51,1707.0413522972337,-7.703974784741309,0.0
1.0,3,0.005,0.01,663.0896107814543,2e-05,0.0,1707.041352297233,7.703974784741317,0.0
1.0,4,0.004,0.01,700.0,2e-05,0.0,-12.331631060594543,7.153690871545495,52.18083342455529
1.0,5,0.00501,0.0,629.8702604847631,1.570796326793389e-33,-2.6727647100921956e-51,-1512.0289072439946,6.2011944151324245,0.0
1.0,6,0.006,0.0,600.0,3.207317652110635e-50,-2.6727647100921956e-51,-70.38014317480902,6.584414294719259,-52.180833424555274
1.0,7,0.006,0.01,600.0,2.1382117680737565e-50,2.6727647100921956e-51,-70.38014317480904,-6.584414294719259,-52.18083342455533
1.0,8,0.00501,0.01,629.8702604847632,1.5707963267933883e-33,3.3409558876152446e-51,-1512.0289072439941,-6.2011944151324245,0.0
1.0,9,0.004,0.01,700.0,2e-05,-9.354676485322685e-51,-24.663262121188872,-7.153690871545481,104.36166684911062
1.0,10,0.005,0.01,663.0896107814543,2e-05,-9.354676485322685e-51,3414.0827045943965,-7.7039747847413045,0.0
1.0,11,0.005,0.03,663.0896107814543,2e-05,9.354676485322685e-51,3414.082704594261,7.703974784741297,0.0
1.0,12,0.004,0.03,700.0,2e-05,9.354676485322685e-51,-24.663262121188865,7.153690871545489,104.3616668491106
1.0,13,0.00501,0.01,629.8702604847632,3.141592653586708e-33,-5.345529420184391e-51,-3024.0578144879187,6.201194415132425,0.0
1.0,14,0.006,0.01,600.0,8.552847072295026e-50,-6.681911775230489e-51,-140.76028634961804,6.58441429471926,-104.36166684911075
1.0,15,0.006,0.03,600.0,8.552847072295026e-50,6.681911775230489e-51,-140.76028634961804,-6.58441429471926,-104.36166684911062
1.0,16,0.00501,0.03,629.8702604847631,3.141592653586572e-33,5.345529420184391e-51,-3024.0578144877836,-6.201194415132425,0.0
2.0,1,0.004,0.0,700.0,2e-05,9.999999999999999e-09,-12.33163106059467,-7.153690871545518,52.1808334245554
2.0,2,0.005,0.0,663.0896107814542,2e-05,9.999999999999999e-09,1707.0413522972342,39.41991501910748,0.0
2.0,3,0.005,0.01,663.0896107814543,2e-05,9.999999999999999e-09,1707.041352297234,54.82786458859013,0.0
2.0,4,0.004,0.01,700.0,2e-05,9.999999999999999e-09,-12.33163106059467,7.1536908715455105,52.18083342455539
2.0,5,0.00501,0.0,629.8702604847632,1.6263243796096306e-33,1.0012704317344703e-34,-1511.9346594643873,-40.92269538871636,0.0
2.0,6,0.006,0.0,600.0,-6.672640524006729e-35,6.242588842234499e-36,-70.38014317480913,6.584414294719272,-52.18083342455545
2.0,7,0.006,0.01,600.0,-6.67264052400673e-35,-6.242588842234499e-36,-70.38014317480913,-6.584414294719272,-52.18083342455545
2.0,8,0.00501,0.01,629.8702604847632,1.62670137072806e-33,8.836851604204233e-35,-1512.1231550236023,-53.32508421898123,0.0
2.0,9,0.004,0.01,700.0,2e-05,9.999999999999999e-09,-24.6632621211891,-7.153690871545494,104.36166684911086
